Bucket ID,Voter Addr,Vote Time,Stake Duation(h),Votee,Token,End Time,Reward Rate,Actual Stake Time(day),Bucket Reward,,,,,,,,,,,,,,
328,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/5 19:20,2016,infstones,600000,,30%,46,22684.93151,,,,,,,,,,,,,,
331,0xed3544a6f75bE55A4e6374b924aD1bfA6eDe95A9,2019/3/5 19:38,8400,droute,15000,,30%,46,567.1232877,,,,,,,,,,,,,,
332,0x7a28Cd9Bc995d52f944fA0cE82CDb3Fd0bE8Bb38,2019/3/5 19:39,5040,meter,40000,,30%,46,1512.328767,,,,,,,,,,,,,,
334,0x7a28Cd9Bc995d52f944fA0cE82CDb3Fd0bE8Bb38,2019/3/5 19:40,5040,eon,39957,,30%,46,1510.703014,,,,,,,,,,,,,,
335,0xed3544a6f75bE55A4e6374b924aD1bfA6eDe95A9,2019/3/5 20:04,8400,iosg,15000,,30%,46,567.1232877,,,,,,,,,,,,,,
336,0xed3544a6f75bE55A4e6374b924aD1bfA6eDe95A9,2019/3/5 20:09,1008,iotexteam,23257.925,,30%,46,879.340726,,,,,,,,,,,,,,
337,0xBc825E9E031c21356b2006e52E9C77EB280f76DF,2019/3/5 20:19,672,iosg,2000000,,30%,46,75616.43836,,,,,,,,,,,,,,
338,0xD924eBdC3Ff41f894F97C1fD6e96c9FC76336E50,2019/3/5 20:19,2352,whales,2000000,,30%,46,75616.43836,,,,,,,,,,,,,,
340,0xa7b5400973EE73d360F4aDC88a011D7Be388FD64,2019/3/5 20:25,8400,hashbuy,2600000,,30%,46,98301.36986,,,,,,,,,,,,,,
342,0x9bcAcbff4562fCE61aFf58e265beaB8e1c5B3405,2019/3/5 20:27,2184,royalland,1600000,,30%,46,60493.15068,,,,,,,,,,,,,,
343,0x911C19846fD8197fA033395A3e3dEcD11368C333,2019/3/5 20:27,672,royalland,940000,,30%,46,35539.72603,,,,,,,,,,,,,,
344,0x5102D0A855Bf5F0e72c06B311516c53e8e6D638A,2019/3/5 20:28,672,royalland,1060000,,30%,46,40076.71233,,,,,,,,,,,,,,
348,0xBab728d29E673AdE915e883002D1A20D2EC8AFe6,2019/3/5 20:54,672,capitmu,100003.3,,30%,46,3780.946685,,,,,,,,,,,,,,
349,0xc9f258df3b771A745D812a4a70e08054304ac7E4,2019/3/5 21:27,840,droute,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
350,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/5 21:27,672,iotask,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
351,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/5 21:31,672,iotask,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
352,0x7D5943B6ee8093Be7dC75Cd095eE12BFD6C8bF6C,2019/3/5 21:34,336,iosg,5000,,20%,46,126.0273973,,,,,,,,,,,,,,
353,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/5 21:34,672,iotask,5081.3,,30%,46,192.1149041,,,,,,,,,,,,,,
354,0xc9f258df3b771A745D812a4a70e08054304ac7E4,2019/3/5 21:36,840,eon,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
355,0xc9f258df3b771A745D812a4a70e08054304ac7E4,2019/3/5 21:53,840,cobo,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
356,0x28C37e5d235ace89FA63cD034d8F47E23Add2a82,2019/3/5 22:03,672,coingecko,551,,30%,46,20.83232877,,,,,,,,,,,,,,
357,0x7417f23909Bd4E7E61A3E382c2C6Dca1F60BF607,2019/3/5 22:11,2352,whales,2525000,,30%,46,95465.75342,,,,,,,,,,,,,,
358,0xc9f258df3b771A745D812a4a70e08054304ac7E4,2019/3/5 22:24,840,iotexunion,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
361,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/5 22:41,672,iotask,15004.3,,30%,46,567.285863,,,,,,,,,,,,,,
362,0x6416657FD0364c2E352dd74ed2EBbBFBC5a6129a,2019/3/5 22:48,504,iosg,46581,,20%,46,1174.096438,,,,,,,,,,,,,,
363,0xc9f258df3b771A745D812a4a70e08054304ac7E4,2019/3/5 22:52,840,iotexlab,14000,,30%,46,529.3150685,,,,,,,,,,,,,,
365,0x2249B0AfB6Af0C2dA29d46a647144Ee6e894f700,2019/3/6 2:09,672,pubxpayments,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
366,0x3989634881db165A91DeA818D50B79daF5Ee4efC,2019/3/6 2:12,1680,metanyx,28891,,30%,46,1092.31726,,,,,,,,,,,,,,
367,0x7D5943B6ee8093Be7dC75Cd095eE12BFD6C8bF6C,2019/3/6 4:10,672,infstones,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
368,0x7D5943B6ee8093Be7dC75Cd095eE12BFD6C8bF6C,2019/3/6 4:21,672,iotxplorerio,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
369,0x7D5943B6ee8093Be7dC75Cd095eE12BFD6C8bF6C,2019/3/6 4:21,336,iotexteam,9269,,20%,46,233.629589,,,,,,,,,,,,,,
370,0x2b2B0d736d26458dd2aF9395F30Fe57B6b18Ac6E,2019/3/6 4:30,840,droute,13600,,30%,46,514.1917808,,,,,,,,,,,,,,
371,0x67A6C0d59DeB80c905F6c708781F110ab9FaEe6B,2019/3/6 5:29,8400,cobo,9897.7,,30%,46,374.214411,,,,,,,,,,,,,,
372,0x45edae9E4030F2A5033EA41aF90fC764a7113761,2019/3/6 5:31,4368,iotexlab,700000,,30%,46,26465.75342,,,,,,,,,,,,,,
373,0x02a8a78B893d059bf5b2FD764c219B7805344459,2019/3/6 6:05,336,iotexlab,900,,20%,46,22.68493151,,,,,,,,,,,,,,
374,0x1f47bC66093141f6f50CD345Eaa6c186a1EE1868,2019/3/6 6:48,1344,iotexlab,800000,,30%,46,30246.57534,,,,,,,,,,,,,,
375,0x6778eACB9e1F35D2de242Fc6E23F8Dea9313fde4,2019/3/6 6:52,672,droute,29875,,30%,46,1129.520548,,,,,,,,,,,,,,
377,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 7:47,1008,tgb,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
378,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 7:49,1008,tgb,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
379,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 7:55,1008,tgb,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
380,0x63da398DB9e1aB187e4eC530Dd5716a68B0A743e,2019/3/6 7:56,8400,gamefantasy,5100000,,30%,46,192821.9178,,,,,,,,,,,,,,
381,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 8:03,1008,iotexcore,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
382,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 8:11,1008,iotask,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
383,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 8:24,1008,iotask,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
384,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 8:29,1008,iotexcore,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
385,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 8:32,1008,pubxpayments,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
386,0xAF8c006965bEC0C4a725DC32F586BDe34e72A60b,2019/3/6 8:41,8400,yvalidator,9642660,,30%,46,364571.8027,,,,,,,,,,,,,,
387,0xf6cC524695cC1bF671a665F73EE6c28e4D99a627,2019/3/6 8:43,672,pubxpayments,472833,,30%,46,17876.9737,,,,,,,,,,,,,,
388,0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,2019/3/6 8:56,672,capitmu,500000,,30%,46,18904.10959,,,,,,,,,,,,,,
389,0x2Ed3767CfCBCEb42ff5F3642d4DF6f851B947073,2019/3/6 8:59,672,raketat8,6683.422,,30%,46,252.6882838,,,,,,,,,,,,,,
390,0x1f47bC66093141f6f50CD345Eaa6c186a1EE1868,2019/3/6 9:47,1680,iotexlab,200000,,30%,46,7561.643836,,,,,,,,,,,,,,
391,0x0E2c363690707A129CC693af6385a8AAEce31433,2019/3/6 10:06,672,iotexteam,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
392,0x4Dfd01933C8af1151d208a897b97926A2a47867E,2019/3/6 10:16,672,droute,100219.838,,30%,46,3789.133601,,,,,,,,,,,,,,
393,0x0E2c363690707A129CC693af6385a8AAEce31433,2019/3/6 10:26,8400,iotexteam,36000,,30%,46,1361.09589,,,,,,,,,,,,,,
394,0x0E2c363690707A129CC693af6385a8AAEce31433,2019/3/6 10:33,2352,iotexteam,50000,,30%,46,1890.410959,,,,,,,,,,,,,,
396,0x79B421878Df0f4bCdeBD544D27B5050C1Bc7Ee6A,2019/3/6 11:16,1512,droute,20000,,30%,46,756.1643836,,,,,,,,,,,,,,
397,0x1C6b1Cc42a76Df96f4a35C4D240fd39aC4077fD7,2019/3/6 13:05,672,iotexteam,100000,,30%,46,3780.821918,,,,,,,,,,,,,,
398,0x1C6b1Cc42a76Df96f4a35C4D240fd39aC4077fD7,2019/3/6 13:10,2016,iotexteam,200000,,30%,46,7561.643836,,,,,,,,,,,,,,
399,0x1C6b1Cc42a76Df96f4a35C4D240fd39aC4077fD7,2019/3/6 13:13,4032,iotexteam,300000,,30%,46,11342.46575,,,,,,,,,,,,,,
400,0x11e078911Cb85b1b91943A21257299dcd9672dAb,2019/3/6 13:50,672,droute,33910,,30%,46,1282.076712,,,,,,,,,,,,,,
402,0x11e078911Cb85b1b91943A21257299dcd9672dAb,2019/3/6 14:02,672,droute,40000,,30%,46,1512.328767,,,,,,,,,,,,,,
403,0xD3067eBD3c98440128C2F85E16AFB398f1c76984,2019/3/6 14:10,672,iotexlab,55016,,30%,46,2080.056986,,,,,,,,,,,,,,
404,0x02a8a78B893d059bf5b2FD764c219B7805344459,2019/3/6 14:18,672,iotexlab,50000,,30%,46,1890.410959,,,,,,,,,,,,,,
405,0x02a8a78B893d059bf5b2FD764c219B7805344459,2019/3/6 14:45,1680,iotxplorerio,50000,,30%,46,1890.410959,,,,,,,,,,,,,,
406,0x02a8a78B893d059bf5b2FD764c219B7805344459,2019/3/6 15:09,672,iotexlab,50900,,30%,46,1924.438356,,,,,,,,,,,,,,
407,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/6 15:11,672,iotask,6000,,30%,46,226.8493151,,,,,,,,,,,,,,
408,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/6 15:22,2352,iotask,3000,,30%,46,113.4246575,,,,,,,,,,,,,,
409,0xcE0eC0e8c4b4ef5df88dACD60C6fEf7C05594B6e,2019/3/6 15:22,672,iotxplorerio,20000,,30%,46,756.1643836,,,,,,,,,,,,,,
410,0xF8a74256B4de4d2091624fC4cEEBDebAA11929B5,2019/3/6 15:26,336,iotxplorerio,100,,20%,46,2.520547945,,,,,,,,,,,,,,
411,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/6 15:26,672,iotask,1004.3,,30%,46,37.97079452,,,,,,,,,,,,,,
412,0xF8a74256B4de4d2091624fC4cEEBDebAA11929B5,2019/3/6 15:33,672,iotxplorerio,1205667.985,,30%,46,45584.15943,,,,,,,,,,,,,,
413,0xcE0eC0e8c4b4ef5df88dACD60C6fEf7C05594B6e,2019/3/6 15:37,672,iotexteam,56400,,30%,46,2132.383562,,,,,,,,,,,,,,
417,0xf5ff15BAFb078f34E84F6C73074Cfc9799533C1D,2019/3/6 16:30,840,droute,75000,,30%,46,2835.616438,,,,,,,,,,,,,,
418,0x2FFF3B39B271195fa1308E2EA6a1e6Fe7A05430E,2019/3/6 16:36,672,droute,161000,,30%,46,6087.123288,,,,,,,,,,,,,,
420,0xB70b49133BFF4b02c13159840c6Db84143FE3134,2019/3/6 17:48,504,coingecko,1000,,20%,46,25.20547945,,,,,,,,,,,,,,
421,0x451248229712D6F207ff9466d8D3A33CB59d103c,2019/3/6 17:49,8400,iotxplorerio,34000,,30%,46,1285.479452,,,,,,,,,,,,,,
422,0x451248229712D6F207ff9466d8D3A33CB59d103c,2019/3/6 17:54,8400,iotexunion,30000,,30%,46,1134.246575,,,,,,,,,,,,,,
423,0x451248229712D6F207ff9466d8D3A33CB59d103c,2019/3/6 18:11,8400,iotexcore,10000,,30%,46,378.0821918,,,,,,,,,,,,,,
424,0x85b622eBEb16455FACe27F83ffC5B6D370A50d8A,2019/3/6 18:42,672,cobo,1200000,,30%,46,45369.86301,,,,,,,,,,,,,,
425,0xE8A8fFC888A4c078b09974ed0Af9BEE1ECEcc056,2019/3/6 18:45,8400,cobo,2933,,30%,46,110.8915068,,,,,,,,,,,,,,
426,0xaBD866B6f116eDb5188f5a651A273ad8403DF0be,2019/3/6 18:45,3360,lanhu,594000,,30%,46,22458.08219,,,,,,,,,,,,,,
427,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/6 18:56,2016,snzholding,100000,,30%,46,3780.821918,,,,,,,,,,,,,,
428,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/6 18:56,672,iotask,40000,,30%,46,1512.328767,,,,,,,,,,,,,,
429,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/6 18:57,2016,snzholding,100000,,30%,46,3780.821918,,,,,,,,,,,,,,
430,0xaBD866B6f116eDb5188f5a651A273ad8403DF0be,2019/3/6 18:59,3360,lanhu,600000,,30%,46,22684.93151,,,,,,,,,,,,,,
431,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/6 19:05,2016,snzholding,200000,,30%,45,7397.260274,,,,,,,,,,,,,,
432,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/6 19:05,672,iotask,10023.1,,30%,45,370.7173973,,,,,,,,,,,,,,
433,0x2990968B2f60fB5116544850FC7C730638Ad7827,2019/3/6 19:06,2016,zhcapital,7589000,,30%,45,280689.0411,,,,,,,,,,,,,,
435,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/6 19:29,2016,snzholding,200000,,30%,45,7397.260274,,,,,,,,,,,,,,
436,0x66633Cc6B84CD127A0bb84864c1a4eA0172469A6,2019/3/6 19:43,1680,infstones,7200,,30%,45,266.3013699,,,,,,,,,,,,,,
437,0x3fD024F1DF71C0d375546d3A5F92DEbbeE6Be437,2019/3/6 20:25,672,cpc,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
438,0x350b6697d15CABE9A5117644aEDBD17e39Cf6aCe,2019/3/6 20:27,840,alphacoin,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
439,0x3f9c4913b04D39c77f189f6a8e2d6707bC7a8833,2019/3/6 20:43,8232,iotexcore,5000,,30%,45,184.9315068,,,,,,,,,,,,,,
440,0x3f9c4913b04D39c77f189f6a8e2d6707bC7a8833,2019/3/6 20:53,8232,iotexhub,100,,30%,45,3.698630137,,,,,,,,,,,,,,
441,0x3f9c4913b04D39c77f189f6a8e2d6707bC7a8833,2019/3/6 20:58,8232,iotexteam,20221.3,,30%,45,747.9110959,,,,,,,,,,,,,,
443,0x51f058d9f5cE61c9C7D88854939cC46a9907CA7D,2019/3/6 21:28,840,droute,28173,,30%,45,1042.015068,,,,,,,,,,,,,,
447,0x21C00d743F4405B2236940D2aBE64C55CfF7d4e3,2019/3/6 23:19,672,iotexlab,100000,,30%,45,3698.630137,,,,,,,,,,,,,,
448,0xdac87d1fF2E89ee17C45A2e8Dc43F3DDfEd936E8,2019/3/6 23:56,840,iotexlab,300000,,30%,45,11095.89041,,,,,,,,,,,,,,
449,0xdac87d1fF2E89ee17C45A2e8Dc43F3DDfEd936E8,2019/3/7 0:05,840,droute,300000,,30%,45,11095.89041,,,,,,,,,,,,,,
450,0xA7CE3aFb4Ca212C93d2B11F085e88D529bdd98C9,2019/3/7 0:08,2016,iotexgeeks,13500,,30%,45,499.3150685,,,,,,,,,,,,,,
451,0xdac87d1fF2E89ee17C45A2e8Dc43F3DDfEd936E8,2019/3/7 0:10,840,iotexteam,400000,,30%,45,14794.52055,,,,,,,,,,,,,,
452,0x09C74475B22dafFed798Ee6CD73CfbAAD274AF1b,2019/3/7 0:22,672,longz,1000,,30%,45,36.98630137,,,,,,,,,,,,,,
453,0x09C74475B22dafFed798Ee6CD73CfbAAD274AF1b,2019/3/7 0:40,672,enlightiv,750000,,30%,45,27739.72603,,,,,,,,,,,,,,
455,0x2249B0AfB6Af0C2dA29d46a647144Ee6e894f700,2019/3/7 0:59,672,pubxpayments,10000,,30%,45,369.8630137,,,,,,,,,,,,,,
456,0xD2456bcdf91508d6126bC939eFD249f7180dAa55,2019/3/7 1:04,2352,whales,600000,,30%,45,22191.78082,,,,,,,,,,,,,,
457,0x0292698b485E0Ff1623AFE6A966Fc0e83C2B99cd,2019/3/7 1:49,2352,whales,2000000,,30%,45,73972.60274,,,,,,,,,,,,,,
458,0x9b4DD0b80e4Fb6A84f4Ad63C0545b1FD8570aff2,2019/3/7 1:53,672,coingecko,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
459,0x0292698b485E0Ff1623AFE6A966Fc0e83C2B99cd,2019/3/7 2:28,2352,whales,500000,,30%,45,18493.15068,,,,,,,,,,,,,,
460,0x237CF14f0191aaa6220D90432bd6D007485C4F72,2019/3/7 2:28,672,yvalidator,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
462,0x37E9ed1Ff28100C3daC5D38de5f1c5DBFB41F1ee,2019/3/7 4:10,7728,droute,20000,,30%,45,739.7260274,,,,,,,,,,,,,,
463,0x37E9ed1Ff28100C3daC5D38de5f1c5DBFB41F1ee,2019/3/7 4:17,4032,iotexteam,20000,,30%,45,739.7260274,,,,,,,,,,,,,,
464,0x37E9ed1Ff28100C3daC5D38de5f1c5DBFB41F1ee,2019/3/7 4:26,672,iotexunion,13016,,30%,45,481.4136986,,,,,,,,,,,,,,
465,0x747E0A52F8cc077918084Ff1FF533b85Aecd0749,2019/3/7 5:07,4368,iotexcore,1000,,30%,45,36.98630137,,,,,,,,,,,,,,
466,0xE00fC4E349EB67159257e0ccCf7256A5398dC27a,2019/3/7 5:13,672,iotexteam,190550,,30%,45,7047.739726,,,,,,,,,,,,,,
467,0x5898213B10F76f422871b1300069E10Ae7D56e89,2019/3/7 5:36,672,iosg,31844,,30%,45,1177.791781,,,,,,,,,,,,,,
468,0x0AF717929Ef98862f48cBDaf2b5b1dCfFAAB060C,2019/3/7 5:56,672,iotxplorerio,49803.149,,30%,45,1842.034278,,,,,,,,,,,,,,
469,0x81cCB6457120eAD2F9E1Bb91916FfB9D892B9550,2019/3/7 6:11,2352,whales,790000,,30%,45,29219.17808,,,,,,,,,,,,,,
470,0xb0Dd55a0F7A03644406869B930f58AFec232451c,2019/3/7 7:10,2352,wannodes,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
471,0xe0a36A9b9f37F1db21BfC7a06F6A9FCdd75ED6ce,2019/3/7 7:45,336,raketat8,1822,,20%,45,44.9260274,,,,,,,,,,,,,,
472,0xFD68C19516Aa551FBD55Dac7C7c2CABbc6729BBE,2019/3/7 7:53,840,infstones,327125,,30%,45,12099.14384,,,,,,,,,,,,,,
473,0x39ef387C7ba60bbA555d92938904ccf93B5980e6,2019/3/7 8:22,2352,whales,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
474,0x63da398DB9e1aB187e4eC530Dd5716a68B0A743e,2019/3/7 9:48,8400,gamefantasy,5100000,,30%,45,188630.137,,,,,,,,,,,,,,
475,0x63da398DB9e1aB187e4eC530Dd5716a68B0A743e,2019/3/7 9:52,8400,gamefantasy,2362351.878,,30%,45,87374.6585,,,,,,,,,,,,,,
476,0xBB2147Eca5aD9f75187EeBAd8ce23F023C14619d,2019/3/7 9:57,672,iotask,306406,,30%,45,11332.82466,,,,,,,,,,,,,,
477,0x6466a0F78Ac78e77BCC745610144Dc0fA8abE3e4,2019/3/7 10:08,672,pubxpayments,55000,,30%,45,2034.246575,,,,,,,,,,,,,,
478,0x6466a0F78Ac78e77BCC745610144Dc0fA8abE3e4,2019/3/7 10:09,672,coingecko,55000,,30%,45,2034.246575,,,,,,,,,,,,,,
479,0x6466a0F78Ac78e77BCC745610144Dc0fA8abE3e4,2019/3/7 10:14,672,iotexteam,109952.1,,30%,45,4066.721507,,,,,,,,,,,,,,
480,0xF3fA602dA3F9B1D1Dbfddad20E8f75d7b63Fe5a4,2019/3/7 11:10,1512,iotexlab,4320000,,30%,45,159780.8219,,,,,,,,,,,,,,
481,0x1c03f06F90415AD0F30be2B50899043370Baf9fB,2019/3/7 12:51,672,iotexlab,16578,,30%,45,613.1589041,,,,,,,,,,,,,,
482,0x274880f6A49e272D014a38a6cBf70745F78be97c,2019/3/7 14:08,8400,consensusnet,1200000,,30%,45,44383.56164,,,,,,,,,,,,,,
483,0xA7CE3aFb4Ca212C93d2B11F085e88D529bdd98C9,2019/3/7 14:48,672,iotxplorerio,15000,,30%,45,554.7945205,,,,,,,,,,,,,,
484,0xb0Dd55a0F7A03644406869B930f58AFec232451c,2019/3/7 16:06,2352,wannodes,200,,30%,45,7.397260274,,,,,,,,,,,,,,
486,0x7ee2D11c740FBc1c931b48Ed4107aa10eAD8bdaa,2019/3/7 17:22,672,iotxplorerio,5000,,30%,45,184.9315068,,,,,,,,,,,,,,
487,0x451248229712D6F207ff9466d8D3A33CB59d103c,2019/3/7 17:37,8400,iotexunion,10000,,30%,45,369.8630137,,,,,,,,,,,,,,
488,0x7ee2D11c740FBc1c931b48Ed4107aa10eAD8bdaa,2019/3/7 17:44,2184,iotxplorerio,5000,,30%,45,184.9315068,,,,,,,,,,,,,,
489,0x7ee2D11c740FBc1c931b48Ed4107aa10eAD8bdaa,2019/3/7 18:03,2184,iotxplorerio,5000,,30%,45,184.9315068,,,,,,,,,,,,,,
490,0x3C59e625728E6B7f68544d00183aF39D3D1f0C6e,2019/3/7 18:23,0,iosg,1281314,,20%,45,31594.04384,,,,,,,,,,,,,,
491,0x7ee2D11c740FBc1c931b48Ed4107aa10eAD8bdaa,2019/3/7 18:40,8064,iotxplorerio,9924.197666,,30%,45,367.0593657,,,,,,,,,,,,,,
492,0x81F51dC7ECAdcC0621165121B0E7FAB251467CDA,2019/3/7 18:44,672,iotexlab,50780,,30%,45,1878.164384,,,,,,,,,,,,,,
493,0x81F51dC7ECAdcC0621165121B0E7FAB251467CDA,2019/3/7 19:00,672,iosg,103046,,30%,44,3726.595068,,,,,,,,,,,,,,
494,0x00069354f98e6BDC67637D750a29A91ee949D66D,2019/3/7 19:01,8400,gamefantasy,10000,,30%,44,361.6438356,,,,,,,,,,,,,,
495,0x00069354f98e6BDC67637D750a29A91ee949D66D,2019/3/7 19:01,8400,longz,10000,,30%,44,361.6438356,,,,,,,,,,,,,,
496,0x163A2412CCF0Ac2179da6FcF0978389C887C3D19,2019/3/7 19:09,8400,iotexunion,11840.29251,,30%,44,428.1968798,,,,,,,,,,,,,,
497,0x163A2412CCF0Ac2179da6FcF0978389C887C3D19,2019/3/7 19:09,8400,iotexmainnet,2149.922254,,30%,44,77.75061302,,,,,,,,,,,,,,
498,0x839E60C3e6bcF714B00720746E9bBF9a3148a3ad,2019/3/7 19:21,5040,iosg,2880000,,30%,44,104153.4247,,,,,,,,,,,,,,
499,0x163A2412CCF0Ac2179da6FcF0978389C887C3D19,2019/3/7 20:26,8400,iotexlab,4876.226021,,30%,44,176.3457082,,,,,,,,,,,,,,
500,0xa04157C12D8613aCc0bD1213FD6c111600E11F47,2019/3/7 20:57,8400,iosg,59145,,30%,44,2138.942466,,,,,,,,,,,,,,
503,0x7D5943B6ee8093Be7dC75Cd095eE12BFD6C8bF6C,2019/3/7 21:28,672,cpc,10000,,30%,44,361.6438356,,,,,,,,,,,,,,
504,0x7D5943B6ee8093Be7dC75Cd095eE12BFD6C8bF6C,2019/3/7 21:33,336,coingecko,14458,,20%,44,348.5764384,,,,,,,,,,,,,,
505,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/7 21:51,2016,snzholding,200000,,30%,44,7232.876712,,,,,,,,,,,,,,
506,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/7 22:14,2016,snzholding,200000,,30%,44,7232.876712,,,,,,,,,,,,,,
507,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/7 22:21,2016,snzholding,200000,,30%,44,7232.876712,,,,,,,,,,,,,,
508,0x9f6DC2B8d7017eF429A2EA66fd4456821dC2B4e7,2019/3/7 22:56,2352,whales,1200000,,30%,44,43397.26027,,,,,,,,,,,,,,
509,0x3EEafBE5004e6B116AddDEd0aE59350634aBe039,2019/3/7 23:32,672,longz,30000,,30%,44,1084.931507,,,,,,,,,,,,,,
510,0x9f6DC2B8d7017eF429A2EA66fd4456821dC2B4e7,2019/3/7 23:32,2352,whales,2000000,,30%,44,72328.76712,,,,,,,,,,,,,,
511,0x3EEafBE5004e6B116AddDEd0aE59350634aBe039,2019/3/7 23:39,672,gamefantasy,30000,,30%,44,1084.931507,,,,,,,,,,,,,,
512,0x9f6DC2B8d7017eF429A2EA66fd4456821dC2B4e7,2019/3/7 23:51,2352,whales,2000000,,30%,44,72328.76712,,,,,,,,,,,,,,
513,0x9f6DC2B8d7017eF429A2EA66fd4456821dC2B4e7,2019/3/7 23:59,2352,superiotex,1000000,,30%,44,36164.38356,,,,,,,,,,,,,,
514,0x3EEafBE5004e6B116AddDEd0aE59350634aBe039,2019/3/8 0:06,672,iosg,30275,,30%,44,1094.876712,,,,,,,,,,,,,,
515,0x9f6DC2B8d7017eF429A2EA66fd4456821dC2B4e7,2019/3/8 0:14,2352,superiotex,1000000,,30%,44,36164.38356,,,,,,,,,,,,,,
516,0x134c5e74546cF8afb8a75CD8F4268f784976d421,2019/3/8 0:38,672,iotexlab,10000,,30%,44,361.6438356,,,,,,,,,,,,,,
517,0xA4B39cE13403532e1246E85180bA6B13f6d25349,2019/3/8 0:41,0,hashbuy,1200000,,20%,44,28931.50685,,,,,,,,,,,,,,
518,0x134c5e74546cF8afb8a75CD8F4268f784976d421,2019/3/8 0:46,672,iotexcore,8832,,30%,44,319.4038356,,,,,,,,,,,,,,
519,0xd685e1026906AE6Eae894Fb143FDe622D191E273,2019/3/8 2:28,8400,iotexteam,12000,,30%,44,433.9726027,,,,,,,,,,,,,,
520,0xd685e1026906AE6Eae894Fb143FDe622D191E273,2019/3/8 2:37,2688,iotexteam,7266.222,,30%,44,262.7784395,,,,,,,,,,,,,,
521,0xc6505262f7A406Aff2261CEA5ceCfc364705ae3f,2019/3/8 2:37,8400,coingecko,25000,,30%,44,904.109589,,,,,,,,,,,,,,
522,0xc6505262f7A406Aff2261CEA5ceCfc364705ae3f,2019/3/8 2:59,8400,iotexmainnet,25000,,30%,44,904.109589,,,,,,,,,,,,,,
523,0xc6505262f7A406Aff2261CEA5ceCfc364705ae3f,2019/3/8 3:05,8400,iotexteam,15000,,30%,44,542.4657534,,,,,,,,,,,,,,
524,0xc6505262f7A406Aff2261CEA5ceCfc364705ae3f,2019/3/8 3:10,8400,consensusnet,15000,,30%,44,542.4657534,,,,,,,,,,,,,,
525,0x2249B0AfB6Af0C2dA29d46a647144Ee6e894f700,2019/3/8 3:24,672,pubxpayments,132000,,30%,44,4773.69863,,,,,,,,,,,,,,
526,0xc6505262f7A406Aff2261CEA5ceCfc364705ae3f,2019/3/8 4:12,8400,eon,10000,,30%,44,361.6438356,,,,,,,,,,,,,,
